49,26673;13,62587333;ZICHOVICE
49,021125;16,01702;SLATINA U JEVISOVIC
49,14356167;15,16633667;STRIZOVICE U KUNZAK
49,91151167;15,22159;MALESOV
49,47881667;14,682005;CHOTOVINY
49,08172167;16,19425;DUKOVANY
49,50272;14,47504;NADEJKOV
49,47169333;17,55704833;PAVLOVICE U PREROVA
49,558125;15,11122833;KOSETICE
49,95504833;13,69084167;ZVIKOVEC
49,429185;17,59244333;DREVOHOSTICE
49,75645833;15,48726833;HABRY
49,94030667;13,70196833;PODMOKLY NAD BEROUN
49,193065;15,61114833;SEDLATICE
50,20455833;13,90223333;MSEC
49,51284833;14,16863;ORLIK NAD VLTAVOU
48,84603;14,23006333;CHVALSINY
50,147845;15,33941333;KNEZICKY
50,54213;13,933765;MILESOV U LOVOSIC
50,66993167;13,76961833;MSTISOV
49,73077333;18,295675;PASKOV
50,54698;13,77861;BILINA
49,46903167;13,68066667;ZIVOTICE U KASEJOVI
49,41927167;14,05757;CERHONICE
49,11573167;13,853325;LCOVICE
49,87835833;17,81716333;STABLOVICE
50,299445;13,31128833;VILEMOV U KADANE
49,04161667;14,41989333;HLUBOKA NAD VLTAVOU
49,61410833;13,60754833;SPALENE PORICI
49,61485833;14,69580167;NEUSTUPOV
50,130895;12,23509;LIBA
49,33215333;13,54959167;NALZOVSKE HORY
50,31854167;12,73357833;NEJDEK
50,12857667;13,08712;UDRC
49,74997833;15,68331;HRANICE U MALCE
50,29895;15,07771;MCELY
50,21309833;15,75074167;STEZERY
49,08665667;15,58800167;BUDEC
49,08335167;13,9596;VLACHOVO BREZI
49,99946667;13,71094333;SLABCE
49,47800167;14,33316167;NEZOVICE
49,63829;14,647635;VOTICE
48,89735667;14,6397;BOROVANY
49,189375;13,42829167;DOLEJSI TESOV
49,62955667;15,49124833;OKROUHLICE
49,26509833;16,30904833;LESNI HLUBOKE
50,64190833;13,99035333;TRMICE
49,72894833;18,188;STARA VES NAD ONDRE
49,90380833;14,0366;TMAN
49,167165;13,799675;CESTICE
49,33769;14,04832167;DRHOVLE
49,21445833;13,48749333;DOLNI STANKOV
50,51518;14,05254333;LOVOSICE
49,83623667;15,59387;BESTVINA
49,54080833;14,08291667;ZALUZANY
49,81379333;13,14569333;LUHOV U LISTAN
50,08446;16,46815167;ZAMBERK
49,72892833;15,05541167;SOUTICE
49,82932833;18,04760333;KYJOVICE VE SLEZSKU
50,1298;13,69753667;OLESNA U RAKOVNIKA
49,27574167;16,0123;BUDISOV
49,710345;16,97733667;BILA LHOTA
49,994895;14,86202833;KOSTELEC N. C. LESY
49,376485;13,88407333;CEKANICE
49,346445;13,26513833;TYNEC U JANOVIC NAD
50,15934667;12,27894833;HAZLOV
49,30028833;17,39335333;KROMERIZ
49,11156833;14,18015167;LIBEJOVICE
49,37498333;14,22381833;VLASTEC
50,14237333;14,31953667;STATENICE
49,84851167;17,76372333;MELC
49,51428667;14,04939;HOROSEDLY
49,25304;17,49765333;TLUMACOV NA MORAVE
50,47069833;15,17032167;SOBOTKA
50,31253333;14,58647;LIBLICE
49,56192333;13,20107667;MERKLIN U PRESTIC
50,51395667;14,928505;PTYROV
49,72528;15,674395;CHOTEBOR
48,99052667;16,78606333;DIVAKY
50,31349833;13,38383167;LIBEDICE
50,24200167;14,79369167;STARA LYSA - BON RE
49,47896667;13,50412333;ZINKOVY
49,43023667;17,29146667;TOVACOV
49,18474;15,45081167;TELC
49,91033;15,26625333;KRESETICE
50,15291;14,521555;CAKOVICE
49,65655167;12,91314667;PROSTIBOR
49,96253667;14,45706333;DOLNI BREZANY
50,408685;14,44477833;LIBECHOV
49,20430833;16,69764167;VEVERI - ZAMEK
49,9776;15,15613833;RATBOR
50,42538;14,26146167;ROUDNICE NAD LABEM
49,84864;13,15808667;CHRANCOVICE
49,57419667;15,74501167;PRIBYSLAV
49,86052833;18,48209333;DOUBRAVA
49,27340333;17,71732667;STIPA
50,76471167;14,75195667;JABLONNE V PODJESTE
49,62730333;16,75446167;JAROMERICE
50,166235;16,27698;RYCHNOV NAD KNEZNOU
49,572115;14,10257833;BUKOVANY
49,47551333;16,20865333;DOLNI ROZINKA
48,955485;16,09371;MIKULOVICE U ZNOJMA
49,63786167;16,22260667;JIMRAMOV
50,252945;17,53634667;JINDRICHOV
48,85562167;14,48890167;RIMOV
49,51055333;15,17752167;CERVENA RECICE
49,40626833;13,67794167;DEFUROVY LAZANY
50,04613667;14,84707833;TUCHORAZ
49,434035;13,67448167;OSELCE
50,33585833;15,72461667;CEREKVICE NAD BYSTR
50,34098667;17,125985;KOBYLA
49,857115;13,335465;TRNOVA U PLZNE
49,29196333;14,80718833;TUCAPY U SOBESLAVI
49,37631333;15,19129167;LIBKOVA VODA
49,61219833;15,41092167;LIPNICE NAD SAZAVOU
49,25183833;14,41822;KOLODEJE NAD LUZNIC
49,60649;15,06986833;CERNICI
50,445485;14,47580667;TUPADLY
49,74324;15,60356833;NEJEPIN
49,61945;17,911395;JESENIK NAD ODROU
50,17042;15,07346667;KOVANICE
49,67167833;14,58;VRCHOTOVY JANOVICE
50,30528;13,602855;DOBRICANY
